complaint_id,created_at,complaint_text,category,language,actual_is_duplicate,actual_duplicate_of_id,top_match_id,top_similarity,candidate_ids,original_rank,top1_exact_original_match,top5_exact_original_match
CMP-00043,2026-02-21 08:39:00,I want to report that the washroom has not been cleaned in Boys Hostel Washroom.,Cleanliness and Waste,en,0,,CMP-00900,1.0,CMP-00900|CMP-01372|CMP-02180|CMP-02942|CMP-03060,,0,0
CMP-02087,2026-02-21 09:30:00,food hygiene illa at Main Canteen. Kindly action edunga.,Food and Canteen,ta_en,0,,CMP-00213,1.0,CMP-00213|CMP-02538|CMP-02729|CMP-02908|CMP-01364,,0,0
CMP-00463,2026-02-21 14:57:00,Please check there is no water supply at Main Canteen.,Water and Plumbing,en,0,,CMP-00428,0.8674,CMP-00428|CMP-00998|CMP-02001|CMP-00188|CMP-01154,,0,0
CMP-03735,2026-02-21 15:16:00,I want to report that there is a broken glass panel in Main Gate.,Safety and Security,en,1,CMP-02071,CMP-03380,1.0,CMP-03380|CMP-00859|CMP-00901|CMP-03487|CMP-01774,,0,0
CMP-02948,2026-02-21 15:56:00,Main Canteen இல் உணவின் விலை தவறாக உள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Food and Canteen,ta,0,,CMP-00063,1.0,CMP-00063|CMP-03630|CMP-03348|CMP-01623|CMP-03575,,0,0
CMP-00325,2026-02-21 16:55:00,Urgent attention is needed because the food price is incorrect in Main Canteen.,Food and Canteen,en,0,,CMP-03341,1.0,CMP-03341|CMP-03332|CMP-01527|CMP-00447|CMP-02495,,0,0
CMP-00766,2026-02-21 17:22:00,ப்ரொஜெக்டர் காட்சி அளிக்கவில்லை பிரச்சனை Computer Laboratory இடத்தில் உள்ளது.,Classroom and Laboratory,ta,0,,CMP-03354,0.9546,CMP-03354|CMP-03506|CMP-00084|CMP-00106|CMP-01104,,0,0
CMP-00239,2026-02-21 20:08:00,I want to report that the ERP login is failing in Computer Laboratory.,Wi-Fi and IT Services,en,0,,CMP-02792,0.9383,CMP-02792|CMP-01127|CMP-01188|CMP-03655|CMP-03802,,0,0
CMP-02025,2026-02-21 20:19:00,I want to report that there is a power outage in C-204.,Electrical and Power,en,0,,CMP-03209,0.8586,CMP-03209|CMP-03258|CMP-02756|CMP-03071|CMP-01069,,0,0
CMP-01740,2026-02-21 20:29:00,Urgent attention is needed because the dustbin is overflowing in Main Canteen.,Cleanliness and Waste,en,0,,CMP-01159,0.8986,CMP-01159|CMP-02046|CMP-02925|CMP-03270|CMP-02518,,0,0
CMP-03559,2026-02-21 23:44:00,There is a problem because the canteen service is very slow at Main Canteen.,Food and Canteen,en,1,CMP-02948,CMP-02039,0.9199,CMP-02039|CMP-02590|CMP-03332|CMP-03730|CMP-02003,,0,0
CMP-03854,2026-02-22 08:07:00,Accounts Office இல் கட்டண செலுத்துதல் தளத்தில் புதுப்பிக்கப்படவில்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,Administration and Documents,ta,1,CMP-01257,CMP-01117,0.939,CMP-01117|CMP-03663|CMP-01523|CMP-01224|CMP-01991,,0,0
CMP-02539,2026-02-22 10:02:00,Urgent attention is needed because the bonafide certificate request is pending in Academic Office.,Administration and Documents,en,0,,CMP-01796,0.8275,CMP-01796|CMP-02851|CMP-00949|CMP-03323|CMP-00886,,0,0
CMP-01055,2026-02-22 10:18:00,Please check the scholarship application status is not updated at Academic Office.,Administration and Documents,en,0,,CMP-00981,1.0,CMP-00981|CMP-03818|CMP-01607|CMP-00202|CMP-03796,,0,0
CMP-02555,2026-02-22 10:54:00,அறை கதவு பூட்டு உடைந்துள்ளது பிரச்சனை Girls Hostel Block B இடத்தில் உள்ளது.,Hostel and Accommodation,ta,0,,CMP-03850,1.0,CMP-03850|CMP-02299|CMP-00369|CMP-01375|CMP-00930,,0,0
CMP-00953,2026-02-22 12:11:00,Main Canteen பகுதியில் உணவின் தரம் மோசமாக உள்ளது. தயவுசெய்து சரிசெய்யவும்.,Food and Canteen,ta,0,,CMP-01046,0.9152,CMP-01046|CMP-01614|CMP-00817|CMP-02948|CMP-00063,,0,0
CMP-02350,2026-02-22 15:17:00,fan work aagala at C-204. Kindly action edunga.,Electrical and Power,ta_en,0,,CMP-00656,0.7893,CMP-00656|CMP-03172|CMP-01865|CMP-03513|CMP-02940,,0,0
CMP-00318,2026-02-22 16:58:00,Urgent attention is needed because there is no parking space available in Route 2 Bus Stop.,Transport and Parking,en,0,,CMP-02494,0.8747,CMP-02494|CMP-00685|CMP-00646|CMP-00722|CMP-00358,,0,0
CMP-02147,2026-02-22 17:36:00,I want to report that there is no parking space available in Route 1 Bus Stop.,Transport and Parking,en,0,,CMP-00722,0.8155,CMP-00722|CMP-00318|CMP-03817|CMP-03753|CMP-00358,,0,0
CMP-02477,2026-02-22 18:07:00,I want to report that the washroom has not been cleaned in Boys Hostel Washroom.,Cleanliness and Waste,en,0,,CMP-00043,1.0,CMP-00043|CMP-00900|CMP-01372|CMP-02180|CMP-02942,,0,0
CMP-02931,2026-02-22 19:17:00,Accounts Office area la ID card request delay aagudhu.,Administration and Documents,ta_en,0,,CMP-00730,1.0,CMP-00730|CMP-02261|CMP-01257|CMP-03313|CMP-01587,,0,0
CMP-01830,2026-02-22 19:33:00,I want to report that the food quality is poor in Hostel Mess.,Food and Canteen,en,0,,CMP-02565,0.8374,CMP-02565|CMP-00191|CMP-03565|CMP-02361|CMP-03029,,0,0
CMP-01465,2026-02-22 19:55:00,Boys Hostel Block B இல் அறை சுத்தம் செய்யப்படவில்லை. உடனடியாக நடவடிக்கை எடுக்கவும்.,Hostel and Accommodation,ta,0,,CMP-01574,0.9464,CMP-01574|CMP-03772|CMP-03062|CMP-00526|CMP-03121,,0,0
CMP-03486,2026-02-22 20:22:00,C-204 இல் மின்சார சுவிட்ச் சேதமடைந்துள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Electrical and Power,ta,1,CMP-02350,CMP-01006,0.8488,CMP-01006|CMP-00580|CMP-03148|CMP-02515|CMP-01231,,0,0
CMP-02085,2026-02-23 08:27:00,மின்விசிறி வேலை செய்யவில்லை பிரச்சனை Hostel Block B இடத்தில் உள்ளது.,Electrical and Power,ta,0,,CMP-03224,1.0,CMP-03224|CMP-01448|CMP-02718|CMP-00645|CMP-02510,,0,0
CMP-02503,2026-02-23 08:51:00,C-305 la tube light flicker aagudhu. Please check pannunga.,Electrical and Power,ta_en,0,,CMP-01384,0.8407,CMP-01384|CMP-01092|CMP-01403|CMP-03889|CMP-03182,,0,0
CMP-02411,2026-02-23 09:02:00,"Computer Laboratory la internet romba slow ah iruku, immediate ah solve pannunga.",Wi-Fi and IT Services,ta_en,0,,CMP-02502,0.9457,CMP-02502|CMP-03732|CMP-01854|CMP-02806|CMP-00804,,0,0
CMP-00544,2026-02-23 10:24:00,There is a problem because the staircase railing is loose at Engineering Block.,Safety and Security,en,0,,CMP-00696,0.8576,CMP-00696|CMP-00719|CMP-03539|CMP-00699|CMP-03003,,0,0
CMP-01082,2026-02-23 12:27:00,Urgent attention is needed because an unauthorized person entered the hostel area in Parking Area.,Safety and Security,en,0,,CMP-01700,0.9102,CMP-01700|CMP-00379|CMP-02210|CMP-02457|CMP-02035,,0,0
CMP-01602,2026-02-23 13:00:00,Computer Laboratory area la projector display varala.,Classroom and Laboratory,ta_en,0,,CMP-00993,0.853,CMP-00993|CMP-00801|CMP-03506|CMP-00766|CMP-01104,,0,0
CMP-01721,2026-02-23 15:02:00,food quality poor ah iruku at North Canteen. Kindly action edunga.,Food and Canteen,ta_en,0,,CMP-02064,0.9635,CMP-02064|CMP-03531|CMP-00600|CMP-03112|CMP-02238,,0,0
CMP-00439,2026-02-23 17:46:00,Library Entrance பகுதியில் படிக்கட்டு கைப்பிடி தளர்வாக உள்ளது. தயவுசெய்து சரிசெய்யவும்.,Safety and Security,ta,0,,CMP-02959,0.7621,CMP-02959|CMP-02322|CMP-03106|CMP-02419|CMP-01163,,0,0
CMP-02885,2026-02-23 18:35:00,staircase railing loose ah iruku at Library Entrance. Kindly action edunga.,Safety and Security,ta_en,0,,CMP-01510,0.8659,CMP-01510|CMP-00182|CMP-01398|CMP-00536|CMP-00189,,0,0
CMP-00890,2026-02-23 19:27:00,There is a problem because the cupboard lock is not working at Boys Hostel Block B.,Hostel and Accommodation,en,0,,CMP-01128,1.0,CMP-01128|CMP-02548|CMP-02479|CMP-03135|CMP-00650,,0,0
CMP-00959,2026-02-23 19:42:00,There is a problem because the scholarship application status is not updated at Academic Office.,Administration and Documents,en,0,,CMP-00107,0.9208,CMP-00107|CMP-01055|CMP-00981|CMP-02254|CMP-03818,,0,0
CMP-01556,2026-02-24 08:16:00,Central Library Reading Hall area la lab computer network connect aagala.,Wi-Fi and IT Services,ta_en,0,,CMP-02540,0.8792,CMP-02540|CMP-03835|CMP-00642|CMP-02941|CMP-01080,,0,0
CMP-03232,2026-02-24 09:10:00,unauthorized person hostel area la vandhirukanga at Parking Area. Kindly action edunga.,Safety and Security,ta_en,1,CMP-01082,CMP-02982,0.9288,CMP-02982|CMP-02202|CMP-00664|CMP-00258|CMP-00752,,0,0
CMP-00916,2026-02-24 09:36:00,I want to report that the marksheet correction request is pending in Academic Office.,Administration and Documents,en,0,,CMP-03038,0.9362,CMP-03038|CMP-02662|CMP-01796|CMP-02851|CMP-00949,,0,0
CMP-00744,2026-02-24 13:36:00,AI Laboratory area la classroom ventilation poor ah iruku.,Classroom and Laboratory,ta_en,0,,CMP-01540,0.9066,CMP-01540|CMP-00226|CMP-03689|CMP-02648|CMP-01646,,0,0
CMP-02080,2026-02-24 16:01:00,AC work aagala at Computer Laboratory. Kindly action edunga.,Classroom and Laboratory,ta_en,0,,CMP-02455,1.0,CMP-02455|CMP-01844|CMP-03257|CMP-00721|CMP-03275,,0,0
CMP-03115,2026-02-24 17:52:00,உணவின் விலை தவறாக உள்ளது பிரச்சனை Hostel Mess இடத்தில் உள்ளது.,Food and Canteen,ta,1,CMP-01830,CMP-03029,0.9057,CMP-03029|CMP-02934|CMP-00570|CMP-02718|CMP-00645,,0,0
CMP-01758,2026-02-24 18:09:00,Urgent attention is needed because the Wi-Fi is not working in Computer Laboratory.,Wi-Fi and IT Services,en,0,,CMP-03136,0.9381,CMP-03136|CMP-00210|CMP-01916|CMP-01847|CMP-02111,,0,0
CMP-02004,2026-02-24 18:51:00,bonafide certificate request pending la iruku at Examination Cell. Kindly action edunga.,Administration and Documents,ta_en,0,,CMP-02475,0.8988,CMP-02475|CMP-02059|CMP-00908|CMP-03368|CMP-00053,,0,0
CMP-01620,2026-02-24 19:47:00,Please check the laboratory computer cannot access the network at Central Library Reading Hall.,Wi-Fi and IT Services,en,0,,CMP-02941,1.0,CMP-02941|CMP-01326|CMP-03556|CMP-01828|CMP-01649,,0,0
CMP-00763,2026-02-25 08:20:00,"Scholarship Office la fee payment portal la update aagala, immediate ah solve pannunga.",Administration and Documents,ta_en,0,,CMP-00973,0.9495,CMP-00973|CMP-00686|CMP-03086|CMP-02816|CMP-03280,,0,0
CMP-01805,2026-02-25 10:39:00,Engineering Block area la campus street light work aagala.,Safety and Security,ta_en,0,,CMP-03715,0.8554,CMP-03715|CMP-01689|CMP-03664|CMP-01618|CMP-01931,,0,0
CMP-02092,2026-02-25 12:49:00,I want to report that the classroom has poor ventilation in Computer Laboratory.,Classroom and Laboratory,en,0,,CMP-01391,0.9582,CMP-01391|CMP-01540|CMP-00381|CMP-01388|CMP-00437,,0,0
CMP-02283,2026-02-25 14:37:00,I want to report that the Wi-Fi is not working in AI Laboratory.,Wi-Fi and IT Services,en,0,,CMP-03196,0.8962,CMP-03196|CMP-03136|CMP-03126|CMP-01758|CMP-00215,,0,0
CMP-03215,2026-02-25 15:34:00,Route 1 Bus Stop பகுதியில் வளாக பேருந்து தாமதமாக வந்தது. தயவுசெய்து சரிசெய்யவும்.,Transport and Parking,ta,1,CMP-02147,CMP-00254,1.0,CMP-00254|CMP-01401|CMP-02700|CMP-01251|CMP-00454,,0,0
CMP-02585,2026-02-25 16:15:00,Urgent attention is needed because the drinking water dispenser is not working in North Canteen.,Food and Canteen,en,0,,CMP-00326,0.9566,CMP-00326|CMP-03080|CMP-02866|CMP-00998|CMP-00188,,0,0
CMP-01913,2026-02-25 16:46:00,Please check the bus is overcrowded at College Entrance.,Transport and Parking,en,0,,CMP-02584,0.8941,CMP-02584|CMP-03145|CMP-02890|CMP-02963|CMP-01722,,0,0
CMP-00466,2026-02-25 17:30:00,Student Service Centre இல் பொனஃபைடு சான்றிதழ் கோரிக்கை நிலுவையில் உள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Administration and Documents,ta,0,,CMP-00848,1.0,CMP-00848|CMP-03091|CMP-01767|CMP-00960|CMP-01224,,0,0
CMP-02722,2026-02-25 18:50:00,I want to report that the room door lock is broken in Girls Hostel Block A.,Hostel and Accommodation,en,0,,CMP-00540,1.0,CMP-00540|CMP-00295|CMP-01829|CMP-00505|CMP-00583,,0,0
CMP-02677,2026-02-25 20:14:00,Urgent attention is needed because the classroom has poor ventilation in C-305.,Classroom and Laboratory,en,0,,CMP-02063,1.0,CMP-02063|CMP-02438|CMP-00437|CMP-00381|CMP-01388,,0,0
CMP-02545,2026-02-25 20:36:00,parking space illa at Main Parking Area. Kindly action edunga.,Transport and Parking,ta_en,0,,CMP-00722,0.856,CMP-00722|CMP-00286|CMP-00674|CMP-00371|CMP-02841,,0,0
CMP-00910,2026-02-25 20:59:00,food hygiene illa at Hostel Mess. Kindly action edunga.,Food and Canteen,ta_en,0,,CMP-00015,0.9348,CMP-00015|CMP-02087|CMP-00213|CMP-02538|CMP-02729,,0,0
CMP-03291,2026-02-26 00:38:00,Urgent attention is needed because the laboratory computer cannot access the network in Central Library Reading Hall.,Wi-Fi and IT Services,en,1,CMP-01556,CMP-01326,1.0,CMP-01326|CMP-01620|CMP-02941|CMP-02111|CMP-02116,,0,0
CMP-03128,2026-02-26 07:29:00,marksheet correction pending la iruku at Academic Office. Kindly action edunga.,Administration and Documents,ta_en,1,CMP-00959,CMP-01462,0.9248,CMP-01462|CMP-03637|CMP-03712|CMP-02224|CMP-03038,,0,0
CMP-01595,2026-02-26 08:16:00,Urgent attention is needed because water is leaking near an electrical panel in Hostel Block B.,Safety and Security,en,0,,CMP-03774,0.8772,CMP-03774|CMP-01232|CMP-03016|CMP-02070|CMP-02839,,0,0
CMP-01517,2026-02-26 08:35:00,I want to report that the hostel room is not cleaned in Hostel Room 214.,Hostel and Accommodation,en,0,,CMP-02373,1.0,CMP-02373|CMP-00114|CMP-01909|CMP-03681|CMP-00946,,0,0
CMP-00634,2026-02-26 09:51:00,Engineering Block பகுதியில் குழல் விளக்கு மின்னுகிறது. தயவுசெய்து சரிசெய்யவும்.,Electrical and Power,ta,0,,CMP-01931,0.9522,CMP-01931|CMP-02258|CMP-03003|CMP-00470|CMP-01658,,0,0
CMP-00493,2026-02-26 11:50:00,Please check the bus route was changed without notice at Route 2 Bus Stop.,Transport and Parking,en,0,,CMP-00402,1.0,CMP-00402|CMP-00714|CMP-00671|CMP-01114|CMP-00918,,0,0
CMP-01337,2026-02-26 11:50:00,Please check the campus bus arrived late at Route 3 Bus Stop.,Transport and Parking,en,0,,CMP-02368,0.9603,CMP-02368|CMP-02442|CMP-00178|CMP-01307|CMP-02795,,0,0
CMP-01815,2026-02-26 12:39:00,ஜன்னல் சேதமடைந்துள்ளது பிரச்சனை Hostel Room 312 இடத்தில் உள்ளது.,Hostel and Accommodation,ta,0,,CMP-02341,0.9459,CMP-02341|CMP-02290|CMP-03681|CMP-00946|CMP-00114,,0,0
CMP-00332,2026-02-26 13:05:00,Boys Hostel Block A la cupboard lock work aagala. Please check pannunga.,Hostel and Accommodation,ta_en,0,,CMP-00749,0.9423,CMP-00749|CMP-01135|CMP-00008|CMP-02196|CMP-03690,,0,0
CMP-00684,2026-02-26 14:06:00,I want to report that the classroom bench is broken in C-101.,Classroom and Laboratory,en,0,,CMP-00891,0.9742,CMP-00891|CMP-00089|CMP-01493|CMP-01300|CMP-02734,,0,0
CMP-00050,2026-02-26 14:44:00,ERP login aagala at Central Library. Kindly action edunga.,Wi-Fi and IT Services,ta_en,0,,CMP-02298,0.9401,CMP-02298|CMP-00642|CMP-01188|CMP-03655|CMP-03802,,0,0
CMP-01679,2026-02-26 15:34:00,There is a problem because the classroom has poor ventilation at C-101.,Classroom and Laboratory,en,0,,CMP-01388,0.9514,CMP-01388|CMP-00437|CMP-01646|CMP-02438|CMP-02063,,0,0
CMP-01797,2026-02-26 15:49:00,I want to report that the food quality is poor in Hostel Mess.,Food and Canteen,en,0,,CMP-01830,1.0,CMP-01830|CMP-02565|CMP-00191|CMP-03565|CMP-02361,,0,0
CMP-03255,2026-02-26 17:59:00,ப்ரொஜெக்டர் காட்சி அளிக்கவில்லை பிரச்சனை Computer Laboratory இடத்தில் உள்ளது.,Classroom and Laboratory,ta,1,CMP-02080,CMP-00766,1.0,CMP-00766|CMP-03354|CMP-03506|CMP-00084|CMP-00106,,0,0
CMP-01234,2026-02-26 18:17:00,Main Canteen பகுதியில் உணவின் விலை தவறாக உள்ளது. தயவுசெய்து சரிசெய்யவும்.,Food and Canteen,ta,0,,CMP-00817,0.9282,CMP-00817|CMP-01614|CMP-00953|CMP-00835|CMP-01046,,0,0
CMP-01381,2026-02-26 19:16:00,I want to report that the scholarship application status is not updated in Accounts Office.,Administration and Documents,en,0,,CMP-02254,1.0,CMP-02254|CMP-00107|CMP-00202|CMP-03796|CMP-00959,,0,0
CMP-03841,2026-02-27 02:11:00,Computer Laboratory பகுதியில் ப்ரொஜெக்டர் காட்சி அளிக்கவில்லை. தயவுசெய்து சரிசெய்யவும்.,Classroom and Laboratory,ta,1,CMP-02092,CMP-03188,0.9109,CMP-03188|CMP-01379|CMP-02517|CMP-00084|CMP-00766,,0,0
CMP-03598,2026-02-27 07:51:00,வளாக தெருவிளக்கு வேலை செய்யவில்லை பிரச்சனை Engineering Block இடத்தில் உள்ளது.,Safety and Security,ta,1,CMP-01805,CMP-03003,0.9588,CMP-03003|CMP-00470|CMP-00904|CMP-02258|CMP-03394,,0,0
CMP-01208,2026-02-27 08:56:00,Hostel Block B la internet romba slow ah iruku. Please check pannunga.,Wi-Fi and IT Services,ta_en,0,,CMP-02971,0.8998,CMP-02971|CMP-02806|CMP-00804|CMP-00622|CMP-03808,,0,0
CMP-01019,2026-02-27 10:18:00,"College Entrance la bus route notice illama change pannitanga, immediate ah solve pannunga.",Transport and Parking,ta_en,0,,CMP-03176,0.9347,CMP-03176|CMP-00469|CMP-00149|CMP-02872|CMP-03236,,0,0
CMP-00421,2026-02-27 10:55:00,There is a problem because there is no parking space available at Main Parking Area.,Transport and Parking,en,0,,CMP-02494,0.844,CMP-02494|CMP-02545|CMP-02147|CMP-03753|CMP-00318,,0,0
CMP-00262,2026-02-27 12:38:00,current supply illa at Computer Laboratory. Kindly action edunga.,Electrical and Power,ta_en,0,,CMP-00721,1.0,CMP-00721|CMP-03275|CMP-00195|CMP-02038|CMP-03257,,0,0
CMP-00145,2026-02-27 12:49:00,"C-305 la classroom bench broken ah iruku, immediate ah solve pannunga.",Classroom and Laboratory,ta_en,0,,CMP-01368,1.0,CMP-01368|CMP-01493|CMP-00089|CMP-02530|CMP-01140,,0,0
CMP-02554,2026-02-27 13:56:00,Engineering Block இல் மின்சார சுவிட்ச் சேதமடைந்துள்ளது. உடனடியாக நடவடிக்கை எடுக்கவும்.,Electrical and Power,ta,0,,CMP-00679,0.7962,CMP-00679|CMP-03507|CMP-03486|CMP-03394|CMP-00634,,0,0
CMP-01888,2026-02-27 15:38:00,Please check there is a power outage at Hostel Block B.,Electrical and Power,en,0,,CMP-01735,0.7357,CMP-01735|CMP-00597|CMP-01376|CMP-01069|CMP-03224,,0,0
